name,price,link,company,product_seq,image,code,socket,core_number,thread_number,l2_cache,l3_cache,tdp,pbpmtp,has_graphic,graphic_name,graphic_core_speed,memory_capacity,memory_type,memory_clock,memory_channel,pcie_channel_number,pcie_version,has_cooler,clock_basic,clock_max,nm,tech_support,bench_mark,reg_date,bookmark
AMD 라이젠 스레드리퍼 2990WX,5400000.0,https://prod.danawa.com/info/?pcode=11035740&cate=112747,AMD,11035740,//img.danawa.com/prod_img/500000/740/035/img/11035740_1.jpg?shrink=330:*&_v=20200429162145,콜팩스,AMD(소켓TR4),32,64,16.0,64.0,250.0,,0,,,,2.0,2933.0,,64.0,,0,3.0,4.2,12.0,,32416,201808,
AMD 라이젠 스레드리퍼 1900X,263600.0,https://prod.danawa.com/info/?pcode=11035590&cate=112747,AMD,11035590,//img.danawa.com/prod_img/500000/590/035/img/11035590_1.jpg?shrink=330:*&_v=20200429162028,화이트헤븐,AMD(소켓TR4),8,16,4.0,16.0,180.0,,0,,,,2.0,2667.0,,64.0,,0,3.8,4.0,14.0,,17016,201709,
AMD 라이젠 스레드리퍼 2950X,1859300.0,https://prod.danawa.com/info/?pcode=11036559&cate=112747,AMD,11036559,//img.danawa.com/prod_img/500000/559/036/img/11036559_1.jpg?shrink=330:*&_v=20200429162046,콜팩스,AMD(소켓TR4),16,32,8.0,32.0,180.0,,0,,,,2.0,2933.0,,64.0,,0,3.5,4.4,12.0,,29396,201809,
AMD 라이젠3-1세대 1300X,529140.0,https://prod.danawa.com/info/?pcode=5565689&cate=112747,AMD,5565689,//img.danawa.com/prod_img/500000/689/565/img/5565689_1.jpg?shrink=330:*&_v=20200515132310,서밋 릿지,AMD(소켓AM4),4,4,2.0,8.0,65.0,,0,,,,2.0,,,16.0,,0,3.5,3.7,,,6968,201710,
AMD 라이젠 스레드리퍼 2970WX,1657610.0,https://prod.danawa.com/info/?pcode=11038053&cate=112747,AMD,11038053,//img.danawa.com/prod_img/500000/053/038/img/11038053_1.jpg?shrink=330:*&_v=20200429162105,콜팩스,AMD(소켓TR4),24,48,12.0,64.0,250.0,,0,,,,2.0,2933.0,,64.0,,0,3.0,4.2,12.0,,29851,201812,
AMD 라이젠 스레드리퍼 2920X,3900000.0,https://prod.danawa.com/info/?pcode=10946196&cate=112747,AMD,10946196,//img.danawa.com/prod_img/500000/196/946/img/10946196_1.jpg?shrink=330:*&_v=20200330140922,콜팩스,AMD(소켓TR4),12,24,6.0,32.0,180.0,,0,,,,2.0,2933.0,,64.0,,0,3.5,4.3,12.0,,25031,201902,
인텔 코어i5-4세대 4690,25420.0,https://prod.danawa.com/info/?pcode=4143949&cate=112747,인텔,4143949,//img.danawa.com/prod_img/500000/949/143/img/4143949_1.jpg?shrink=330:*&_v=20181106115025,하스웰 리프레시,인텔(소켓1150),4,4,1.0,6.0,84.0,,1,인텔 HD 4600,1200.0,,8.0,,,16.0,,0,3.5,3.9,22.0,,5599,201606,
인텔 코어i7-4세대 4790,54680.0,https://prod.danawa.com/info/?pcode=6112722&cate=112747,인텔,6112722,//img.danawa.com/prod_img/500000/722/112/img/6112722_1.jpg?shrink=330:*&_v=20181106115822,하스웰 리프레시,인텔(소켓1150),4,8,1.0,8.0,84.0,,1,인텔 HD 4600,1200.0,,8.0,,,16.0,,0,3.6,4.0,22.0,,7256,201408,
AMD 라이젠5-1세대 1600,38990.0,https://prod.danawa.com/info/?pcode=13822442&cate=112747,AMD,13822442,//img.danawa.com/prod_img/500000/442/822/img/13822442_1.jpg?shrink=330:*&_v=20210406183811,서밋 릿지,AMD(소켓AM4),6,12,3.0,16.0,65.0,,0,,,,2.0,,,16.0,,0,3.2,3.6,14.0,,12299,201906,
인텔 코어i5-6세대 6600,45390.0,https://prod.danawa.com/info/?pcode=7468294&cate=112747,인텔,7468294,//img.danawa.com/prod_img/500000/294/468/img/7468294_1.jpg?shrink=330:*&_v=20200707162845,스카이레이크,인텔(소켓1151),4,4,1.0,6.0,65.0,,1,인텔 HD 530,1150.0,,14.0,2133.0,,16.0,,0,3.3,3.9,14.0,,6036,201509,
AMD 애슬론 3000G,37490.0,https://prod.danawa.com/info/?pcode=15252869&cate=112747,AMD,15252869,//img.danawa.com/prod_img/500000/869/252/img/15252869_1.jpg?shrink=330:*&_v=20220615165750,레이븐 릿지,AMD(소켓AM4),2,4,1.0,4.0,35.0,,1,AMD 라데온 Vega 3,1100.0,,2.0,2667.0,2.0,,4.0,0,3.5,,14.0,,4490,201911,
인텔 펜티엄 G640,1360.0,https://prod.danawa.com/info/?pcode=15832694&cate=112747,인텔,15832694,//img.danawa.com/prod_img/500000/694/832/img/15832694_1.jpg?shrink=330:*&_v=20211201163221,샌디브릿지,인텔(소켓1155),2,2,0.5,3.0,65.0,,1,인텔 HD,850.0,,8.0,,,16.0,,0,2.8,,32.0,,1339,201206,
인텔 코어i3-10세대 10105,144350.0,https://prod.danawa.com/info/?pcode=14409479&cate=112747,인텔,14409479,//img.danawa.com/prod_img/500000/479/409/img/14409479_1.jpg?shrink=330:*&_v=20211021174617,코멧레이크S 리프레시,인텔(소켓1200),4,8,,6.0,65.0,,1,인텔 UHD 630,1100.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.7,4.4,14.0,,8642,202106,
인텔 제온 E 2224G,499990.0,https://prod.danawa.com/info/?pcode=9652536&cate=112747,인텔,9652536,//img.danawa.com/prod_img/500000/536/652/img/9652536_1.jpg?shrink=330:*&_v=20200708103917,커피레이크-R,인텔(소켓1151v2),4,4,,8.0,71.0,,1,인텔 UHD P630,1200.0,128.0,2.0,2666.0,2.0,16.0,4.0,0,3.5,4.7,14.0,,7623,201910,
인텔 코어i7-7세대 7700,138890.0,https://prod.danawa.com/info/?pcode=7898143&cate=112747,인텔,7898143,//img.danawa.com/prod_img/500000/143/898/img/7898143_1.jpg?shrink=330:*&_v=20200708104241,카비레이크,인텔(소켓1151),4,8,,8.0,65.0,,1,인텔 HD 630,1150.0,,14.0,2400.0,,16.0,,0,3.6,4.2,14.0,,8657,201701,
인텔 코어i5-4세대 4590,21810.0,https://prod.danawa.com/info/?pcode=4766793&cate=112747,인텔,4766793,//img.danawa.com/prod_img/500000/793/766/img/4766793_1.jpg?shrink=330:*&_v=20181106114727,하스웰 리프레시,인텔(소켓1150),4,4,1.0,6.0,84.0,,1,인텔 HD 4600,1150.0,,8.0,,,16.0,,0,3.3,3.7,22.0,,5367,201612,
인텔 코어i3-7세대 7100,27990.0,https://prod.danawa.com/info/?pcode=7894351&cate=112747,인텔,7894351,//img.danawa.com/prod_img/500000/351/894/img/7894351_1.jpg?shrink=330:*&_v=20200707170213,카비레이크,인텔(소켓1151),2,4,,3.0,51.0,,1,인텔 HD 630,1100.0,,14.0,2400.0,,16.0,,0,3.9,,14.0,,4358,201701,
인텔 코어i7-4세대 4790K,94610.0,https://prod.danawa.com/info/?pcode=6112865&cate=112747,인텔,6112865,//img.danawa.com/prod_img/500000/865/112/img/6112865_1.jpg?shrink=330:*&_v=20181120165727,데빌스캐년,인텔(소켓1150),4,8,1.0,8.0,88.0,,1,인텔 HD 4600,1250.0,,8.0,,,16.0,,0,4.0,4.4,22.0,,8061,201406,
인텔 코어i5-6세대 6500,42000.0,https://prod.danawa.com/info/?pcode=5684847&cate=112747,인텔,5684847,//img.danawa.com/prod_img/500000/847/684/img/5684847_1.jpg?shrink=330:*&_v=20200707163003,스카이레이크,인텔(소켓1151),4,4,1.0,6.0,65.0,,1,인텔 HD 530,1050.0,,14.0,2133.0,,16.0,,0,3.2,3.6,14.0,,5639,201711,
인텔 코어i3-10세대 10100F,84000.0,https://prod.danawa.com/info/?pcode=12487424&cate=112747,인텔,12487424,//img.danawa.com/prod_img/500000/424/487/img/12487424_1.jpg?shrink=330:*&_v=20210118161355,코멧레이크S,인텔(소켓1200),4,8,,6.0,65.0,,0,,,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.6,4.3,14.0,,8796,202010,
인텔 코어i3-4세대 4130,5100.0,https://prod.danawa.com/info/?pcode=4197698&cate=112747,인텔,4197698,//img.danawa.com/prod_img/500000/698/197/img/4197698_1.jpg?shrink=330:*&_v=20181120154818,하스웰,인텔(소켓1150),2,4,0.5,3.0,54.0,,1,인텔 HD 4400,1150.0,,8.0,,,16.0,,0,3.4,,22.0,,3318,201606,
인텔 코어i7-6세대 6700,104990.0,https://prod.danawa.com/info/?pcode=5714311&cate=112747,인텔,5714311,//img.danawa.com/prod_img/500000/311/714/img/5714311_1.jpg?shrink=330:*&_v=20200708111729,스카이레이크,인텔(소켓1151),4,8,1.0,8.0,65.0,,1,인텔 HD 530,1150.0,,14.0,2133.0,,16.0,,0,3.4,4.0,14.0,,8090,201711,
인텔 코어i5-4세대 4670,24140.0,https://prod.danawa.com/info/?pcode=4766867&cate=112747,인텔,4766867,//img.danawa.com/prod_img/500000/867/766/img/4766867_1.jpg?shrink=330:*&_v=20181106114759,하스웰,인텔(소켓1150),4,4,1.0,6.0,84.0,,1,인텔 HD 4600,1200.0,,8.0,,,16.0,,0,3.4,3.8,22.0,,5526,201612,
인텔 코어i3-6세대 6100,15900.0,https://prod.danawa.com/info/?pcode=4197696&cate=112747,인텔,4197696,//img.danawa.com/prod_img/500000/696/197/img/4197696_1.jpg?shrink=330:*&_v=20200707170738,스카이레이크,인텔(소켓1151),2,4,0.5,3.0,51.0,,1,인텔 HD 530,1050.0,,14.0,2133.0,,16.0,,0,3.7,,14.0,,4152,201606,
인텔 코어i7-3세대 3770,45000.0,https://prod.danawa.com/info/?pcode=1678801&cate=112747,인텔,1678801,//img.danawa.com/prod_img/500000/801/678/img/1678801_1.jpg?shrink=330:*&_v=20200708122938,아이비브릿지,인텔(소켓1155),4,8,1.0,8.0,77.0,,1,인텔 HD 4000,1150.0,,8.0,,,16.0,,0,3.4,3.9,22.0,,6398,201204,
인텔 코어i5-2세대 2500,8480.0,https://prod.danawa.com/info/?pcode=4144198&cate=112747,인텔,4144198,//img.danawa.com/prod_img/500000/198/144/img/4144198_1.jpg?shrink=330:*&_v=20200708143631,샌디브릿지,인텔(소켓1155),4,4,1.0,6.0,95.0,,1,인텔 HD 2000,1100.0,,8.0,,,16.0,,0,3.3,3.7,32.0,,4110,201606,
인텔 코어i3-10세대 10105F,97470.0,https://prod.danawa.com/info/?pcode=13753334&cate=112747,인텔,13753334,//img.danawa.com/prod_img/500000/334/753/img/13753334_1.jpg?shrink=330:*&_v=20230227172716,코멧레이크S 리프레시,인텔(소켓1200),4,8,,6.0,65.0,,0,,,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.7,4.4,14.0,,9021,202103,
인텔 코어i3-4세대 4170,7090.0,https://prod.danawa.com/info/?pcode=6112498&cate=112747,인텔,6112498,//img.danawa.com/prod_img/500000/498/112/img/6112498_1.jpg?shrink=330:*&_v=20181120160554,하스웰 리프레시,인텔(소켓1150),2,4,0.5,3.0,54.0,,1,인텔 HD 4400,1150.0,,8.0,,,16.0,,0,3.7,,22.0,,3580,201504,
인텔 코어i3-3세대 3220,2870.0,https://prod.danawa.com/info/?pcode=4145605&cate=112747,인텔,4145605,//img.danawa.com/prod_img/500000/605/145/img/4145605_1.jpg?shrink=330:*&_v=20200708124516,아이비브릿지,인텔(소켓1155),2,4,0.5,3.0,55.0,,1,인텔 HD 2500,1050.0,,8.0,,,16.0,,0,3.3,,22.0,,2259,201606,
인텔 코어i9-11세대 11900F,517890.0,https://prod.danawa.com/info/?pcode=13753673&cate=112747,인텔,13753673,//img.danawa.com/prod_img/500000/673/753/img/13753673_1.jpg?shrink=330:*&_v=20221208134754,로켓레이크S,인텔(소켓1200),8,16,,16.0,65.0,,0,,,,2.0,3200.0,2.0,20.0,2.0,1,2.5,5.2,14.0,,22709,202103,
인텔 코어i5-11세대 11400F,174300.0,https://prod.danawa.com/info/?pcode=13753394&cate=112747,인텔,13753394,//img.danawa.com/prod_img/500000/394/753/img/13753394_1.jpg?shrink=330:*&_v=20210330174823,로켓레이크S,인텔(소켓1200),6,12,,12.0,65.0,,0,,,,2.0,3200.0,2.0,20.0,2.0,1,2.6,4.4,14.0,,17147,202103,
인텔 코어i7-11세대 11700F,325770.0,https://prod.danawa.com/info/?pcode=13753481&cate=112747,인텔,13753481,//img.danawa.com/prod_img/500000/481/753/img/13753481_1.jpg?shrink=330:*&_v=20210504163848,로켓레이크S,인텔(소켓1200),8,16,,16.0,65.0,,0,,,,2.0,3200.0,2.0,20.0,2.0,1,2.5,4.9,14.0,,21138,202103,
인텔 코어i7-11세대 11700KF,384340.0,https://prod.danawa.com/info/?pcode=13753598&cate=112747,인텔,13753598,//img.danawa.com/prod_img/500000/598/753/img/13753598_1.jpg?shrink=330:*&_v=20210330175625,로켓레이크S,인텔(소켓1200),8,16,,16.0,125.0,,0,,,,2.0,3200.0,2.0,20.0,2.0,1,3.6,5.0,14.0,,24038,202103,
인텔 코어i3-3세대 3240,5060.0,https://prod.danawa.com/info/?pcode=1783681&cate=112747,인텔,1783681,//img.danawa.com/prod_img/500000/681/783/img/1783681_1.jpg?shrink=330:*&_v=20200708125434,아이비브릿지,인텔(소켓1155),2,4,0.5,3.0,55.0,,1,인텔 HD 2500,1050.0,,8.0,,,16.0,,0,3.4,,22.0,,2314,201209,
인텔 펜티엄 골드 G5400,29900.0,https://prod.danawa.com/info/?pcode=7893472&cate=112747,인텔,7893472,//img.danawa.com/prod_img/500000/472/893/img/7893472_1.jpg?shrink=330:*&_v=20200708105504,커피레이크,인텔(소켓1151v2),2,4,,4.0,54.0,,1,인텔 UHD 610,1050.0,64.0,2.0,2400.0,2.0,16.0,,0,3.7,,14.0,,3720,201804,
인텔 코어i5-7세대 7500,78990.0,https://prod.danawa.com/info/?pcode=7894294&cate=112747,인텔,7894294,//img.danawa.com/prod_img/500000/294/894/img/7894294_1.jpg?shrink=330:*&_v=20200707163735,카비레이크,인텔(소켓1151),4,4,,6.0,65.0,,1,인텔 HD 630,1100.0,,14.0,2400.0,,16.0,,0,3.4,3.8,14.0,,6028,201701,
AMD 라이젠5-3세대 3500X,81890.0,https://prod.danawa.com/info/?pcode=17744591&cate=112747,AMD,17744591,//img.danawa.com/prod_img/500000/591/744/img/17744591_1.jpg?shrink=330:*&_v=20220829172150,마티스,AMD(소켓AM4),6,6,3.0,32.0,65.0,,0,,,,2.0,3200.0,2.0,16.0,2.0,0,3.6,4.1,7.0,,13208,201910,
인텔 코어i9-11세대 11900KF,502100.0,https://prod.danawa.com/info/?pcode=13753718&cate=112747,인텔,13753718,//img.danawa.com/prod_img/500000/718/753/img/13753718_1.jpg?shrink=330:*&_v=20210727145359,로켓레이크S,인텔(소켓1200),8,16,,16.0,125.0,,0,,,,2.0,3200.0,2.0,20.0,2.0,1,3.5,5.3,14.0,,25394,202103,
AMD 라이젠5-1세대 1400,27860.0,https://prod.danawa.com/info/?pcode=8141410&cate=112747,AMD,8141410,//img.danawa.com/prod_img/500000/410/141/img/8141410_1.jpg?shrink=330:*&_v=20200515132536,서밋 릿지,AMD(소켓AM4),4,8,2.0,8.0,65.0,,0,,,,2.0,,,16.0,,0,3.2,3.4,14.0,,7777,201906,
인텔 코어i3-8세대 8100,70620.0,https://prod.danawa.com/info/?pcode=15827978&cate=112747,인텔,15827978,//img.danawa.com/prod_img/500000/978/827/img/15827978_1.jpg?shrink=330:*&_v=20211201135314,커피레이크,인텔(소켓1151v2),4,4,,6.0,65.0,,1,인텔 UHD 630,1100.0,64.0,2.0,2400.0,2.0,16.0,,0,3.6,,14.0,,6144,201710,
인텔 코어i7-1세대 860,14300.0,https://prod.danawa.com/info/?pcode=1013075&cate=112747,인텔,1013075,//img.danawa.com/prod_img/500000/075/013/img/1013075_1.jpg?shrink=330:*&_v=20181115121057,린필드,인텔(소켓1156),4,8,1.0,8.0,95.0,,0,,,,8.0,,,16.0,,0,2.8,3.46,45.0,,2972,201002,
인텔 셀러론 G5925,72640.0,https://prod.danawa.com/info/?pcode=12387029&cate=112747,인텔,12387029,//img.danawa.com/prod_img/500000/029/387/img/12387029_1.jpg?shrink=330:*&_v=20211124161237,코멧레이크S,인텔(소켓1200),2,2,,4.0,58.0,,1,인텔 UHD 610,1050.0,128.0,2.0,2666.0,2.0,16.0,4.0,1,3.6,,14.0,,2727,202010,
인텔 코어i5-3세대 3570,15000.0,https://prod.danawa.com/info/?pcode=4143852&cate=112747,인텔,4143852,//img.danawa.com/prod_img/500000/852/143/img/4143852_1.jpg?shrink=330:*&_v=20200708124313,아이비브릿지,인텔(소켓1155),4,4,1.0,6.0,77.0,,1,인텔 HD 2500,1150.0,,8.0,,,16.0,,0,3.4,3.8,22.0,,4920,201606,
인텔 코어i3-6세대 6300,28490.0,https://prod.danawa.com/info/?pcode=3493032&cate=112747,인텔,3493032,//img.danawa.com/prod_img/500000/032/493/img/3493032_1.jpg?shrink=330:*&_v=20200730123652,스카이레이크,인텔(소켓1151),2,4,0.5,4.0,51.0,,1,인텔 HD 530,1150.0,,14.0,2133.0,,16.0,,1,3.8,,14.0,,4353,201510,
인텔 펜티엄 G4400,5400.0,https://prod.danawa.com/info/?pcode=7466113&cate=112747,인텔,7466113,//img.danawa.com/prod_img/500000/113/466/img/7466113_1.jpg?shrink=330:*&_v=20190508114340,스카이레이크,인텔(소켓1151),2,2,0.5,3.0,54.0,,1,인텔 HD 510,,,14.0,2133.0,,16.0,,0,3.3,,14.0,,2580,201510,
인텔 코어i5-3세대 3570K,21040.0,https://prod.danawa.com/info/?pcode=1678805&cate=112747,인텔,1678805,//img.danawa.com/prod_img/500000/805/678/img/1678805_1.jpg?shrink=330:*&_v=20200708125216,아이비브릿지,인텔(소켓1155),4,4,1.0,6.0,77.0,,1,인텔 HD 4000,1150.0,,8.0,,,16.0,,0,3.4,3.8,22.0,,4953,201204,
인텔 코어i5-9세대 9400,183400.0,https://prod.danawa.com/info/?pcode=11016699&cate=112747,인텔,11016699,//img.danawa.com/prod_img/500000/699/016/img/11016699_1.jpg?shrink=330:*&_v=20200707161012,커피레이크-R,인텔(소켓1151v2),6,6,,9.0,65.0,,1,인텔 UHD 630,1050.0,128.0,2.0,2666.0,2.0,16.0,,1,2.9,4.1,14.0,,9388,202004,
인텔 제온 스케일러블 실버 4210R,595350.0,https://prod.danawa.com/info/?pcode=17241737&cate=112747,인텔,17241737,//img.danawa.com/prod_img/500000/737/241/img/17241737_1.jpg?shrink=330:*&_v=20220613164917,캐스케이드레이크,인텔(소켓3647),10,20,,13.75,100.0,,0,,,1024.0,2.0,2400.0,6.0,48.0,4.0,0,2.4,3.2,14.0,,15149,202206,
인텔 코어i7-4세대 4770,52510.0,https://prod.danawa.com/info/?pcode=6112690&cate=112747,인텔,6112690,//img.danawa.com/prod_img/500000/690/112/img/6112690_1.jpg?shrink=330:*&_v=20181106115146,하스웰,인텔(소켓1150),4,8,1.0,8.0,84.0,,1,인텔 HD 4600,1200.0,,8.0,,,16.0,,0,3.4,3.9,22.0,,7055,201306,
인텔 코어i7-2세대 2600,35000.0,https://prod.danawa.com/info/?pcode=4147680&cate=112747,인텔,4147680,//img.danawa.com/prod_img/500000/680/147/img/4147680_1.jpg?shrink=330:*&_v=20200708143505,샌디브릿지,인텔(소켓1155),4,8,1.0,8.0,95.0,,1,인텔 HD 2000,1350.0,,8.0,,,16.0,,0,3.4,3.8,32.0,,5330,201606,
인텔 코어i5-9세대 9500F,149400.0,https://prod.danawa.com/info/?pcode=8350983&cate=112747,인텔,8350983,//img.danawa.com/prod_img/500000/983/350/img/8350983_1.jpg?shrink=330:*&_v=20190708150812,커피레이크-R,인텔(소켓1151v2),6,6,,9.0,65.0,,0,,,128.0,2.0,2666.0,2.0,16.0,,1,3.0,4.4,14.0,,10212,201906,
인텔 코어i5-9세대 9500,234400.0,https://prod.danawa.com/info/?pcode=10728462&cate=112747,인텔,10728462,//img.danawa.com/prod_img/500000/462/728/img/10728462_1.jpg?shrink=330:*&_v=20220712110239,커피레이크-R,인텔(소켓1151v2),6,6,,9.0,65.0,,1,인텔 UHD 630,1100.0,128.0,2.0,2666.0,2.0,16.0,,1,3.0,4.4,14.0,,9799,201907,
인텔 코어i9-13세대 13900T,855380.0,https://prod.danawa.com/info/?pcode=18710705&cate=112747,인텔,18710705,//img.danawa.com/prod_img/500000/705/710/img/18710705_1.jpg?shrink=330:*&_v=20230110091857,랩터레이크,인텔(소켓1700),24,32,32.0,36.0,,106.0,1,인텔 UHD 770,1650.0,128.0,3.0,5600.0,2.0,20.0,3.0,1,1.1,5.3,10.0,,44200,202301,
AMD EPYC 7763,13699990.0,https://prod.danawa.com/info/?pcode=16908977&cate=112747,AMD,16908977,//img.danawa.com/prod_img/500000/977/908/img/16908977_1.jpg?shrink=330:*&_v=20220425173743,밀라노,AMD(소켓SP3),64,128,,256.0,280.0,,0,,,4096.0,2.0,3200.0,8.0,128.0,2.0,0,2.45,3.5,7.0,,86194,202204,
인텔 코어i3-9세대 9100,131400.0,https://prod.danawa.com/info/?pcode=10864506&cate=112747,인텔,10864506,//img.danawa.com/prod_img/500000/506/864/img/10864506_1.jpg?shrink=330:*&_v=20210714141634,커피레이크-R,인텔(소켓1151v2),4,4,,6.0,65.0,,1,인텔 UHD 630,1100.0,64.0,2.0,2400.0,2.0,16.0,4.0,1,3.6,4.2,14.0,,6635,201910,
인텔 셀러론 G3930,3660.0,https://prod.danawa.com/info/?pcode=7894522&cate=112747,인텔,7894522,//img.danawa.com/prod_img/500000/522/894/img/7894522_1.jpg?shrink=330:*&_v=20200708105214,카비레이크,인텔(소켓1151),2,2,,2.0,51.0,,1,인텔 HD 610,1050.0,,14.0,2133.0,,16.0,,0,2.9,,14.0,,2230,201702,
인텔 코어i3-4세대 4150,6000.0,https://prod.danawa.com/info/?pcode=4954420&cate=112747,인텔,4954420,//img.danawa.com/prod_img/500000/420/954/img/4954420_1.jpg?shrink=330:*&_v=20181120154909,하스웰 리프레시,인텔(소켓1150),2,4,0.5,3.0,54.0,,1,인텔 HD 4400,1150.0,,8.0,,,16.0,,0,3.5,,22.0,,3379,201703,
인텔 코어i3-2세대 2100,1080.0,https://prod.danawa.com/info/?pcode=4147647&cate=112747,인텔,4147647,//img.danawa.com/prod_img/500000/647/147/img/4147647_1.jpg?shrink=330:*&_v=20230327090757,샌디브릿지,인텔(소켓1155),2,4,0.5,3.0,65.0,,1,인텔 HD 2000,1100.0,,8.0,,,16.0,,0,3.1,,32.0,,1848,201606,
인텔 코어i7-6세대 6700K,115510.0,https://prod.danawa.com/info/?pcode=4143775&cate=112747,인텔,4143775,//img.danawa.com/prod_img/500000/775/143/img/4143775_1.jpg?shrink=330:*&_v=20200708112605,스카이레이크,인텔(소켓1151),4,8,1.0,8.0,91.0,,1,인텔 HD 530,1150.0,,14.0,2133.0,,16.0,,0,4.0,4.2,14.0,,8946,201606,
인텔 셀러론 G3900,4990.0,https://prod.danawa.com/info/?pcode=5686844&cate=112747,인텔,5686844,//img.danawa.com/prod_img/500000/844/686/img/5686844_1.jpg?shrink=330:*&_v=20200708130321,스카이레이크,인텔(소켓1151),2,2,0.5,2.0,51.0,,1,인텔 HD 510,950.0,,14.0,,,16.0,,0,2.8,,14.0,,2172,201711,
인텔 코어i5-7세대 7400,65000.0,https://prod.danawa.com/info/?pcode=7898218&cate=112747,인텔,7898218,//img.danawa.com/prod_img/500000/218/898/img/7898218_1.jpg?shrink=330:*&_v=20200707163837,카비레이크,인텔(소켓1151),4,4,,6.0,65.0,,1,인텔 HD 630,1000.0,,14.0,2400.0,,16.0,,0,3.0,3.5,14.0,,5502,201701,
인텔 펜티엄 G4560,7400.0,https://prod.danawa.com/info/?pcode=5402440&cate=112747,인텔,5402440,//img.danawa.com/prod_img/500000/440/402/img/5402440_1.jpg?shrink=330:*&_v=20200708111847,카비레이크,인텔(소켓1151),2,4,,3.0,54.0,,1,인텔 HD 610,1050.0,,14.0,2133.0,,16.0,,0,3.5,,14.0,,3518,201708,
인텔 코어i7-9세대 9700K,291600.0,https://prod.danawa.com/info/?pcode=7893442&cate=112747,인텔,7893442,//img.danawa.com/prod_img/500000/442/893/img/7893442_1.jpg?shrink=330:*&_v=20200707160725,커피레이크-R,인텔(소켓1151v2),8,8,,12.0,95.0,,1,인텔 UHD 630,1200.0,128.0,2.0,2666.0,2.0,16.0,,0,3.6,4.9,14.0,,14524,201810,
인텔 코어i5-6세대 6600 + H110 패키지,83490.0,https://prod.danawa.com/info/?pcode=7914409&cate=112747,인텔,7914409,//img.danawa.com/prod_img/500000/409/914/img/7914409_1.jpg?shrink=330:*&_v=20200707162850,중고,인텔(소켓1151),4,4,1.0,6.0,65.0,,1,인텔 HD 530,1150.0,,14.0,2133.0,,16.0,,0,3.3,3.9,14.0,,6036,201905,
인텔 제온 스케일러블 골드 6330,3290000.0,https://prod.danawa.com/info/?pcode=15066656&cate=112747,인텔,15066656,//img.danawa.com/prod_img/500000/656/066/img/15066656_1.jpg?shrink=330:*&_v=20210823175645,아이스레이크,인텔(소켓4189),28,56,,42.0,205.0,,0,,,6144.0,2.0,2933.0,8.0,64.0,2.0,1,2.0,3.1,10.0,,43056,202108,
인텔 펜티엄 G4600,10000.0,https://prod.danawa.com/info/?pcode=7897948&cate=112747,인텔,7897948,//img.danawa.com/prod_img/500000/948/897/img/7897948_1.jpg?shrink=330:*&_v=20200708104601,카비레이크,인텔(소켓1151),2,4,,3.0,51.0,,1,인텔 HD 630,1100.0,,14.0,2133.0,,16.0,,0,3.6,,14.0,,3610,201706,
인텔 코어i5-3세대 3470,13000.0,https://prod.danawa.com/info/?pcode=1725177&cate=112747,인텔,1725177,//img.danawa.com/prod_img/500000/177/725/img/1725177_1.jpg?shrink=330:*&_v=20200708124845,아이비브릿지,인텔(소켓1155),4,4,1.0,6.0,77.0,,1,인텔 HD 2500,1100.0,,8.0,,,16.0,,0,3.2,3.6,22.0,,4677,201207,
인텔 제온 스케일러블 실버 4310,875230.0,https://prod.danawa.com/info/?pcode=15062594&cate=112747,인텔,15062594,//img.danawa.com/prod_img/500000/594/062/img/15062594_1.jpg?shrink=330:*&_v=20220725155427,아이스레이크,인텔(소켓4189),12,24,,18.0,120.0,,0,,,6144.0,2.0,2667.0,8.0,64.0,2.0,1,2.1,3.3,10.0,,22797,202108,
인텔 코어i3-4세대 4160,6280.0,https://prod.danawa.com/info/?pcode=5678315&cate=112747,인텔,5678315,//img.danawa.com/prod_img/500000/315/678/img/5678315_1.jpg?shrink=330:*&_v=20181120160312,하스웰 리프레시,인텔(소켓1150),2,4,0.5,3.0,54.0,,1,인텔 HD 4400,1150.0,,8.0,,,16.0,,0,3.6,,22.0,,3508,201711,
인텔 코어i5-13세대 13500T,381510.0,https://prod.danawa.com/info/?pcode=18665261&cate=112747,인텔,18665261,//img.danawa.com/prod_img/500000/261/665/img/18665261_1.jpg?shrink=330:*&_v=20230104130206,랩터레이크,인텔(소켓1700),14,20,11.5,24.0,,92.0,1,인텔 UHD 770,1550.0,128.0,3.0,4800.0,2.0,20.0,3.0,0,2.5,4.8,10.0,,23904,202301,
AMD 라이젠7-2세대 2700X,111250.0,https://prod.danawa.com/info/?pcode=13837388&cate=112747,AMD,13837388,//img.danawa.com/prod_img/500000/388/837/img/13837388_1.jpg?shrink=330:*&_v=20210415162804,피나클 릿지,AMD(소켓AM4),8,16,4.0,16.0,105.0,,0,,,,2.0,2933.0,,16.0,,0,3.7,4.35,12.0,,17568,201804,
인텔 코어i5-2세대 2400,6330.0,https://prod.danawa.com/info/?pcode=4504388&cate=112747,인텔,4504388,//img.danawa.com/prod_img/500000/388/504/img/4504388_1.jpg?shrink=330:*&_v=20200708144043,샌디브릿지,인텔(소켓1155),4,4,1.0,6.0,95.0,,1,인텔 HD 2000,1100.0,,8.0,,,16.0,,0,3.1,3.49,32.0,,3854,201609,
