name,price,link,company,product_seq,image,generation,capacity,clock,timing,number,ecc,xmp,expo,heatsink,heatsink_color,led,led_color,reg_date,bookmark
HP DDR4-3600 CL14 V10 RGB 패키지,104870.0,https://prod.danawa.com/info/?pcode=16982426&cate=112752,HP,16982426,//img.danawa.com/prod_img/500000/426/982/img/16982426_1.jpg?shrink=330:*&_v=20220504131613,DDR4,16,3600MHz (PC4-28800),CL14-15-15-35,2,,1.0,0,1,블랙,1,RGB,202205,
GeIL DDR4-2400 CL17 PRISTINE,18990.0,https://prod.danawa.com/info/?pcode=5528834&cate=112752,GeIL,5528834,//img.danawa.com/prod_img/500000/834/528/img/5528834_1.jpg?shrink=330:*&_v=20200821133027,DDR4,8,2400MHz (PC4-19200),CL17-17-17-39,1,,,0,0,,0,,201709,
ESSENCORE KLEVV DDR4-3600 CL18 CRAS XR RGB 패키지 서린,115000.0,https://prod.danawa.com/info/?pcode=27885863&cate=112752,ESSENCORE,27885863,//img.danawa.com/prod_img/500000/863/885/img/27885863_1.jpg?shrink=330:*&_v=20230830104318,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,실버/그레이,1,RGB,202308,
G.SKILL DDR5-7200 CL36 TRIDENT Z5 RGB J 실버 패키지,352478.0,https://prod.danawa.com/info/?pcode=20019989&cate=112752,G.SKILL,20019989,//img.danawa.com/prod_img/500000/989/019/img/20019989_1.jpg?shrink=330:*&_v=20230503172715,DDR5,48,7200MHz (PC5-57600),CL36-46-46-115,2,2.0,2.0,0,1,실버,1,RGB,202305,
TeamGroup T-CREATE DDR4-3600 CL14 EXPERT OC10L 패키지,158000.0,https://prod.danawa.com/info/?pcode=15803147&cate=112752,TeamGroup,15803147,//img.danawa.com/prod_img/500000/147/803/img/15803147_1.jpg?shrink=330:*&_v=20211221133325,DDR4,16,3600MHz (PC4-28800),CL14-15-15-35,2,,,0,1,실버/그레이,0,,202111,
PNY DDR4-2666 Performance,41450.0,https://prod.danawa.com/info/?pcode=11627192&cate=112752,PNY,11627192,//img.danawa.com/prod_img/500000/192/627/img/11627192_1.jpg?shrink=330:*&_v=20220121102249,DDR4,16,2666MHz (PC4-21300),CL19-19-19-43,1,,,0,0,,0,,202006,
GeIL DDR4-3200 CL22 SUPER LUCE RGB Sync 블랙,84700.0,https://prod.danawa.com/info/?pcode=11220735&cate=112752,GeIL,11220735,//img.danawa.com/prod_img/500000/735/220/img/11220735_1.jpg?shrink=330:*&_v=20200821131934,DDR4,16,3200MHz (PC4-25600),CL22-22-22-52,1,,,0,1,블랙,1,RGB,202005,
G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,259000.0,https://prod.danawa.com/info/?pcode=9480261&cate=112752,G.SKILL,9480261,//img.danawa.com/prod_img/500000/261/480/img/9480261_1.jpg?shrink=330:*&_v=20200821131934,DDR4,32,3200MHz (PC4-25600),CL14-14-14-34,2,,1.0,0,1,블랙,1,RGB,201909,
G.SKILL DDR4-3200 CL16 TRIDENT Z ROYAL 골드 패키지,117000.0,https://prod.danawa.com/info/?pcode=7029724&cate=112752,G.SKILL,7029724,//img.danawa.com/prod_img/500000/724/029/img/7029724_1.jpg?shrink=330:*&_v=20210106132209,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,골드,1,RGB,201901,
GeIL DDR5-5200 CL34 POLARIS RGB Gray 패키지,131460.0,https://prod.danawa.com/info/?pcode=15630422&cate=112752,GeIL,15630422,//img.danawa.com/prod_img/500000/422/630/img/15630422_1.jpg?shrink=330:*&_v=20221214160702,DDR5,32,5200MHz (PC5-41600),CL34-38-38-78,2,2.0,2.0,1,1,실버/그레이,1,RGB,202111,
CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL BLACK AMD 패키지,120590.0,https://prod.danawa.com/info/?pcode=13244726&cate=112752,CORSAIR,13244726,//img.danawa.com/prod_img/500000/726/244/img/13244726_1.jpg?shrink=330:*&_v=20210210110709,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,블랙,1,RGB,202101,
ADATA DDR5-4800 CL40,44800.0,https://prod.danawa.com/info/?pcode=15592385&cate=112752,ADATA,15592385,//img.danawa.com/prod_img/500000/385/592/img/15592385_1.jpg?shrink=330:*&_v=20211220104011,DDR5,16,4800MHz (PC5-38400),CL40-40-40,1,2.0,,0,0,,0,,202111,
G.SKILL DDR4-3600 CL16 TRIDENT Z ROYAL ELITE 골드 패키지,166810.0,https://prod.danawa.com/info/?pcode=14601365&cate=112752,G.SKILL,14601365,//img.danawa.com/prod_img/500000/365/601/img/14601365_1.jpg?shrink=330:*&_v=20210628162453,DDR4,16,3600MHz (PC4-28800),CL16-19-19-39,2,,1.0,0,1,골드,1,RGB,202106,
OLOy DDR5-5600 CL40 BLADE RGB MIRROR 패키지,202180.0,https://prod.danawa.com/info/?pcode=18920249&cate=112752,OLOy,18920249,//img.danawa.com/prod_img/500000/249/920/img/18920249_1.jpg?shrink=330:*&_v=20230203131358,DDR5,32,5600MHz (PC5-44800),CL40-40-40-90,2,2.0,,0,1,실버/그레이,1,RGB,202302,
GeIL DDR5-6600 CL38 EVO V RGB Gray 패키지,214990.0,https://prod.danawa.com/info/?pcode=18420035&cate=112752,GeIL,18420035,//img.danawa.com/prod_img/500000/035/420/img/18420035_1.jpg?shrink=330:*&_v=20221205093348,DDR5,32,6600MHz (PC5-52800),CL38-40-40-82,2,2.0,2.0,0,1,실버/그레이,1,RGB,202212,
PNY XLR8 DDR5-6000 CL40 MAKO RGB 패키지 마이크로닉스,156460.0,https://prod.danawa.com/info/?pcode=19673984&cate=112752,PNY,19673984,//img.danawa.com/prod_img/500000/984/673/img/19673984_1.jpg?shrink=330:*&_v=20230406181522,DDR5,32,6000MHz (PC5-48000),CL40-40-40-84,2,2.0,2.0,1,1,블랙,1,RGB,202304,
GeIL DDR4-3200 CL16 ORION RGB Red 패키지,57000.0,https://prod.danawa.com/info/?pcode=13121861&cate=112752,GeIL,13121861,//img.danawa.com/prod_img/500000/861/121/img/13121861_1.jpg?shrink=330:*&_v=20210113141745,DDR4,16,3200MHz (PC4-25600),CL16-20-20-40,2,,1.0,0,1,레드,1,RGB,202101,
ANACOMDA DDR4-3200 CL22,33550.0,https://prod.danawa.com/info/?pcode=15414239&cate=112752,ANACOMDA,15414239,//img.danawa.com/prod_img/500000/239/414/img/15414239_1.jpg?shrink=330:*&_v=20230404175142,DDR4,16,3200MHz (PC4-25600),CL22,1,,,0,0,,0,,202110,
GeIL DDR4-4000 CL18 ORION Red 패키지,190000.0,https://prod.danawa.com/info/?pcode=13585094&cate=112752,GeIL,13585094,//img.danawa.com/prod_img/500000/094/585/img/13585094_1.jpg?shrink=330:*&_v=20210408103958,DDR4,32,4000MHz (PC4-32000),CL18-24-24-44,2,,1.0,0,1,레드,0,,202103,
TeamGroup T-Force DDR4-3600 CL18 XTREEM ARGB 화이트 패키지 서린,299720.0,https://prod.danawa.com/info/?pcode=13460972&cate=112752,TeamGroup,13460972,//img.danawa.com/prod_img/500000/972/460/img/13460972_1.jpg?shrink=330:*&_v=20210413132010,DDR4,64,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,화이트,1,RGB,202102,
ANACOMDA DDR4-3200 CL16 ET RGB White 패키지,57000.0,https://prod.danawa.com/info/?pcode=14218607&cate=112752,ANACOMDA,14218607,//img.danawa.com/prod_img/500000/607/218/img/14218607_1.jpg?shrink=330:*&_v=20210518143739,DDR4,16,3200MHz (PC4-25600),CL16-18-18-36,2,,1.0,0,1,화이트,1,RGB,202105,
ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB 패키지 서린,235000.0,https://prod.danawa.com/info/?pcode=27886676&cate=112752,ESSENCORE,27886676,//img.danawa.com/prod_img/500000/676/886/img/27886676_1.jpg?shrink=330:*&_v=20230830111921,DDR5,nan,7200MHz (PC5-57600),CL34-44-44-84,2,2.0,2.0,0,1,블랙,1,RGB,202308,
GeIL DDR5-7200 CL36 EVO V RGB Gray 패키지,270000.0,https://prod.danawa.com/info/?pcode=19176761&cate=112752,GeIL,19176761,//img.danawa.com/prod_img/500000/761/176/img/19176761_1.jpg?shrink=330:*&_v=20230228163714,DDR5,32,7200MHz (PC5-57600),CL36-44-44-86,2,2.0,2.0,0,1,실버/그레이,1,RGB,202302,
TeamGroup T-Force DDR5-5600 CL36 Delta RGB 패키지 서린,139501.0,https://prod.danawa.com/info/?pcode=18134900&cate=112752,TeamGroup,18134900,//img.danawa.com/prod_img/500000/900/134/img/18134900_1.jpg?shrink=330:*&_v=20221214075624,DDR5,32,5600MHz (PC5-44800),CL36-36-36-76,2,2.0,2.0,0,1,블랙,1,RGB,202210,
ADATA XPG DDR4-3600 CL18 SPECTRIX D45G RGB 화이트 패키지,109140.0,https://prod.danawa.com/info/?pcode=20102375&cate=112752,ADATA,20102375,//img.danawa.com/prod_img/500000/375/102/img/20102375_1.jpg?shrink=330:*&_v=20230510135500,DDR4,16,3600MHz (PC4-28800),CL18-22-22,2,,1.0,0,1,화이트,1,RGB,202305,
HP DDR4-3200 CL14 V10 RGB 패키지,209730.0,https://prod.danawa.com/info/?pcode=16982231&cate=112752,HP,16982231,//img.danawa.com/prod_img/500000/231/982/img/16982231_1.jpg?shrink=330:*&_v=20230710094744,DDR4,32,3200MHz (PC4-25600),CL14-14-14-34,2,,1.0,0,1,블랙,1,RGB,202205,
TeamGroup T-Force DDR5-7600 CL36 Delta RGB 패키지,269700.0,https://prod.danawa.com/info/?pcode=18207182&cate=112752,TeamGroup,18207182,//img.danawa.com/prod_img/500000/182/207/img/18207182_1.jpg?shrink=330:*&_v=20221108125400,DDR5,32,7600MHz (PC5-60800),CL36-46-46-84,2,2.0,2.0,0,1,블랙,1,RGB,202211,
PNY XLR8 DDR4-3200 Gaming EPIC-X RGB 실버 패키지 마이크로닉스,64270.0,https://prod.danawa.com/info/?pcode=16983239&cate=112752,PNY,16983239,//img.danawa.com/prod_img/500000/239/983/img/16983239_1.jpg?shrink=330:*&_v=20220513124423,DDR4,16,3200MHz (PC4-25600),CL16-18-18-42,2,,1.0,0,1,실버/그레이,1,RGB,202205,
TeamGroup T-CREATE DDR4-3200 CL22 CLASSIC 10L 패키지 서린,229720.0,https://prod.danawa.com/info/?pcode=13232318&cate=112752,TeamGroup,13232318,//img.danawa.com/prod_img/500000/318/232/img/13232318_1.jpg?shrink=330:*&_v=20210413170832,DDR4,64,3200MHz (PC4-25600),CL22-22-22-52,2,,,0,1,실버/그레이,0,,202101,
PNY XLR8 DDR4-3600 Gaming EPIC-X RGB 실버 패키지 마이크로닉스,75890.0,https://prod.danawa.com/info/?pcode=17355761&cate=112752,PNY,17355761,//img.danawa.com/prod_img/500000/761/355/img/17355761_1.jpg?shrink=330:*&_v=20220629130149,DDR4,16,3600MHz (PC4-28800),CL18-20-20-40,2,,1.0,0,1,실버/그레이,1,RGB,202205,
GeIL DDR4-3200 CL16 ORION RGB Gray 패키지,56990.0,https://prod.danawa.com/info/?pcode=13121885&cate=112752,GeIL,13121885,//img.danawa.com/prod_img/500000/885/121/img/13121885_1.jpg?shrink=330:*&_v=20210113141947,DDR4,16,3200MHz (PC4-25600),CL16-20-20-40,2,,1.0,0,1,실버/그레이,1,RGB,202101,
GeIL DDR5-7200 CL36 EVO V RGB White 패키지,270000.0,https://prod.danawa.com/info/?pcode=19176791&cate=112752,GeIL,19176791,//img.danawa.com/prod_img/500000/791/176/img/19176791_1.jpg?shrink=330:*&_v=20230228163817,DDR5,32,7200MHz (PC5-57600),CL36-44-44-86,2,2.0,2.0,0,1,화이트,1,RGB,202302,
G.SKILL DDR4-3200 CL16 RIPJAWS V VKB 패키지,49000.0,https://prod.danawa.com/info/?pcode=4571613&cate=112752,G.SKILL,4571613,//img.danawa.com/prod_img/500000/613/571/img/4571613_1.jpg?shrink=330:*&_v=20200821132145,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,0,,201610,
TeamGroup T-Force DDR5-5600 CL32 Vulcan Red 패키지,154680.0,https://prod.danawa.com/info/?pcode=18612974&cate=112752,TeamGroup,18612974,//img.danawa.com/prod_img/500000/974/612/img/18612974_1.jpg?shrink=330:*&_v=20221228131827,DDR5,32,5600MHz (PC5-44800),CL32-36-36-76,2,2.0,2.0,1,1,레드,0,,202212,
G.SKILL DDR4-3600 CL14 TRIDENT Z ROYAL ELITE 골드 패키지,409000.0,https://prod.danawa.com/info/?pcode=14586722&cate=112752,G.SKILL,14586722,//img.danawa.com/prod_img/500000/722/586/img/14586722_1.jpg?shrink=330:*&_v=20210625142942,DDR4,32,3600MHz (PC4-28800),CL14-14-14-34,2,,1.0,0,1,골드,1,RGB,202106,
G.SKILL DDR4-3600 CL19 SNIPER X SXWB 패키지,65000.0,https://prod.danawa.com/info/?pcode=11420745&cate=112752,G.SKILL,11420745,//img.danawa.com/prod_img/500000/745/420/img/11420745_1.jpg?shrink=330:*&_v=20200821131607,DDR4,16,3600MHz (PC4-28800),CL19-20-20-40,2,,1.0,0,1,블랙,0,,202005,
GeIL DDR5-6800 CL36 EVO V RGB Gray 패키지,240000.0,https://prod.danawa.com/info/?pcode=18420071&cate=112752,GeIL,18420071,//img.danawa.com/prod_img/500000/071/420/img/18420071_1.jpg?shrink=330:*&_v=20221205093829,DDR5,32,6800MHz (PC5-54400),CL36-44-44-86,2,2.0,2.0,0,1,실버/그레이,1,RGB,202212,
G.SKILL DDR4-3600 CL14 TRIDENT Z ROYAL A 실버 패키지,369000.0,https://prod.danawa.com/info/?pcode=17390012&cate=112752,G.SKILL,17390012,//img.danawa.com/prod_img/500000/012/390/img/17390012_1.jpg?shrink=330:*&_v=20220704175448,DDR4,32,3600MHz (PC4-28800),CL14-14-14-34,2,,1.0,0,1,실버/그레이,1,RGB,202207,
PNY XLR8 DDR4-3200 히트싱크 마이크로닉스,25670.0,https://prod.danawa.com/info/?pcode=19946780&cate=112752,PNY,19946780,//img.danawa.com/prod_img/500000/780/946/img/19946780_1.jpg?shrink=330:*&_v=20230426160009,DDR4,8,3200MHz (PC4-25600),CL16-18-18-36,1,,1.0,0,1,블랙,0,,202304,
TeamGroup T-Force DDR4-4000 CL18 XTREEM ARGB 화이트 패키지 서린,146740.0,https://prod.danawa.com/info/?pcode=13461056&cate=112752,TeamGroup,13461056,//img.danawa.com/prod_img/500000/056/461/img/13461056_1.jpg?shrink=330:*&_v=20210413130309,DDR4,16,4000MHz (PC4-32000),CL18-22-22-42,2,,1.0,0,1,화이트,1,RGB,202102,
G.SKILL DDR4-3600 CL18 TRIDENT Z ROYAL 골드 패키지,256000.0,https://prod.danawa.com/info/?pcode=11431659&cate=112752,G.SKILL,11431659,//img.danawa.com/prod_img/500000/659/431/img/11431659_1.jpg?shrink=330:*&_v=20200821131336,DDR4,64,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,골드,1,RGB,202005,
TeamGroup T-Force DDR4-3200 CL14 XTREEM ARGB 패키지 서린,169760.0,https://prod.danawa.com/info/?pcode=10419321&cate=112752,TeamGroup,10419321,//img.danawa.com/prod_img/500000/321/419/img/10419321_1.jpg?shrink=330:*&_v=20210413173516,DDR4,16,3200MHz (PC4-25600),CL14-14-14-34,2,,1.0,0,1,블루,1,RGB,202001,
GeIL DDR5-8000 CL38 EVO V RGB Gray 패키지,500000.0,https://prod.danawa.com/info/?pcode=19176827&cate=112752,GeIL,19176827,//img.danawa.com/prod_img/500000/827/176/img/19176827_1.jpg?shrink=330:*&_v=20230329180114,DDR5,32,8000MHz (PC5-64000),CL38-48-48-100,2,2.0,2.0,0,1,실버/그레이,1,RGB,202302,
TeamGroup T-Force DDR5-5600 CL32 Delta RGB 패키지,165000.0,https://prod.danawa.com/info/?pcode=18134786&cate=112752,TeamGroup,18134786,//img.danawa.com/prod_img/500000/786/134/img/18134786_1.jpg?shrink=330:*&_v=20221027170740,DDR5,32,5600MHz (PC5-44800),CL32-36-36-76,2,2.0,2.0,0,1,블랙,1,RGB,202210,
ANACOMDA DDR4-3600 CL18 ET RGB White 패키지,65850.0,https://prod.danawa.com/info/?pcode=15476759&cate=112752,ANACOMDA,15476759,//img.danawa.com/prod_img/500000/759/476/img/15476759_1.jpg?shrink=330:*&_v=20211020142422,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,화이트,1,RGB,202110,
TeamGroup T-Force DDR4-3200 CL16 XTREEM ARGB 화이트 패키지 서린,294870.0,https://prod.danawa.com/info/?pcode=14534297&cate=112752,TeamGroup,14534297,//img.danawa.com/prod_img/500000/297/534/img/14534297_1.jpg?shrink=330:*&_v=20210621152207,DDR4,64,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,화이트,1,RGB,202106,
에이서 프레데터 DDR4-4000 CL17 APOLLO 패키지,96030.0,https://prod.danawa.com/info/?pcode=14207624&cate=112752,에이서,14207624,//img.danawa.com/prod_img/500000/624/207/img/14207624_1.jpg?shrink=330:*&_v=20210517162515,DDR4,16,4000MHz (PC4-32000),CL17-17-17-37,2,,1.0,0,1,실버/그레이,1,RGB,202105,
G.SKILL DDR4-3600 CL17 TRIDENT Z 패키지,309000.0,https://prod.danawa.com/info/?pcode=4848401&cate=112752,G.SKILL,4848401,//img.danawa.com/prod_img/500000/401/848/img/4848401_1.jpg?shrink=330:*&_v=20200821131641,DDR4,64,3600MHz (PC4-28800),CL17-19-19-39,4,,1.0,0,1,실버/그레이,0,,201701,
G.SKILL DDR4-3600 CL14 RIPJAWS V VK 패키지,810000.0,https://prod.danawa.com/info/?pcode=12952874&cate=112752,G.SKILL,12952874,//img.danawa.com/prod_img/500000/874/952/img/12952874_1.jpg?shrink=330:*&_v=20220824094122,DDR4,64,3600MHz (PC4-28800),CL14-15-15-35,4,,1.0,0,1,블랙,0,,202012,
OCPC DDR4-4000 CL19 X3TREME RGB BLACK 패키지,74110.0,https://prod.danawa.com/info/?pcode=12690140&cate=112752,OCPC,12690140,//img.danawa.com/prod_img/500000/140/690/img/12690140_1.jpg?shrink=330:*&_v=20220221144951,DDR4,16,4000MHz (PC4-32000),CL19-23-23-43,2,,1.0,0,1,블랙,1,RGB,202011,
G.SKILL DDR4-3600 CL17 TRIDENT ZKW 패키지,309000.0,https://prod.danawa.com/info/?pcode=4848413&cate=112752,G.SKILL,4848413,//img.danawa.com/prod_img/500000/413/848/img/4848413_1.jpg?shrink=330:*&_v=20200821131641,DDR4,64,3600MHz (PC4-28800),CL17-19-19-39,4,,1.0,0,1,블랙,0,,201701,
TeamGroup T-Force DDR5-7800 CL38 Delta RGB 패키지 서린,316200.0,https://prod.danawa.com/info/?pcode=18597494&cate=112752,TeamGroup,18597494,//img.danawa.com/prod_img/500000/494/597/img/18597494_1.jpg?shrink=330:*&_v=20221227090338,DDR5,32,7800MHz (PC5-62400),CL38-48-48-84,2,2.0,2.0,0,1,블랙,1,RGB,202212,
PNY XLR8 DDR5-6000 CL40 MAKO RGB 화이트 패키지 마이크로닉스,165980.0,https://prod.danawa.com/info/?pcode=27507734&cate=112752,PNY,27507734,//img.danawa.com/prod_img/500000/734/507/img/27507734_1.jpg?shrink=330:*&_v=20230809174105,DDR5,32,6000MHz (PC5-48000),CL40-40-40-77,2,2.0,2.0,1,1,화이트,1,RGB,202308,
TeamGroup T-Force DDR5-5600 CL32 Delta RGB 화이트 패키지 서린,165000.0,https://prod.danawa.com/info/?pcode=18134837&cate=112752,TeamGroup,18134837,//img.danawa.com/prod_img/500000/837/134/img/18134837_1.jpg?shrink=330:*&_v=20230329180507,DDR5,32,5600MHz (PC5-44800),CL32-36-36-76,2,2.0,2.0,0,1,화이트,1,RGB,202210,
ADATA XPG DDR5-5200 CL38 LANCER,162810.0,https://prod.danawa.com/info/?pcode=15593045&cate=112752,ADATA,15593045,//img.danawa.com/prod_img/500000/045/593/img/15593045_1.jpg?shrink=330:*&_v=20211220105211,DDR5,16,5200MHz (PC5-41600),CL38-38-38,1,2.0,2.0,0,1,블랙,0,,202111,
OCPC DDR4-3600 CL18 HyperBeast Edition 패키지,56180.0,https://prod.danawa.com/info/?pcode=12702392&cate=112752,OCPC,12702392,//img.danawa.com/prod_img/500000/392/702/img/12702392_1.jpg?shrink=330:*&_v=20201117142212,DDR4,16,3600MHz (PC4-28800),CL18-20-20-40,2,,1.0,0,1,레드,1,RGB,202011,
G.SKILL DDR4-3600 CL19 SNIPER X SXKB 패키지,65000.0,https://prod.danawa.com/info/?pcode=11420604&cate=112752,G.SKILL,11420604,//img.danawa.com/prod_img/500000/604/420/img/11420604_1.jpg?shrink=330:*&_v=20200821131607,DDR4,16,3600MHz (PC4-28800),CL19-20-20-40,2,,1.0,0,1,실버/그레이,0,,202005,
CORSAIR DDR4-3000 CL15 VENGEANCE PRO RGB BLACK 패키지,629700.0,https://prod.danawa.com/info/?pcode=6259482&cate=112752,CORSAIR,6259482,//img.danawa.com/prod_img/500000/482/259/img/6259482_1.jpg?shrink=330:*&_v=20200821132322,DDR4,64,3000MHz (PC4-24000),CL15-17-17-35,8,,1.0,0,1,블랙,1,RGB,201806,
GeIL DDR5-6400 CL38 POLARIS RGB White 패키지,174000.0,https://prod.danawa.com/info/?pcode=19176542&cate=112752,GeIL,19176542,//img.danawa.com/prod_img/500000/542/176/img/19176542_1.jpg?shrink=330:*&_v=20230228163040,DDR5,32,6400MHz (PC5-51200),CL38-40-40-82,2,2.0,2.0,0,1,화이트,1,RGB,202302,
GeIL DDR5-6600 CL38 EVO V RGB White 패키지,215000.0,https://prod.danawa.com/info/?pcode=18420050&cate=112752,GeIL,18420050,//img.danawa.com/prod_img/500000/050/420/img/18420050_1.jpg?shrink=330:*&_v=20221205093603,DDR5,32,6600MHz (PC5-52800),CL38-40-40-82,2,2.0,2.0,0,1,화이트,1,RGB,202212,
앱코 DDR4-3200 CL14 AGM R30RH 화이트 패키지,267850.0,https://prod.danawa.com/info/?pcode=15852416&cate=112752,앱코,15852416,//img.danawa.com/prod_img/500000/416/852/img/15852416_1.jpg?shrink=330:*&_v=20211203144011,DDR4,32,3200MHz (PC4-25600),CL14-14-14-34,2,,1.0,0,1,화이트,1,RGB,202112,
CORSAIR DDR4-3600 CL18 Dominator Platinum RGB 패키지,233210.0,https://prod.danawa.com/info/?pcode=7331332&cate=112752,CORSAIR,7331332,//img.danawa.com/prod_img/500000/332/331/img/7331332_1.jpg?shrink=330:*&_v=20200908144608,DDR4,16,3600MHz (PC4-28800),CL18-19-19-39,2,,1.0,0,1,블랙,1,RGB,201902,
G.SKILL DDR4-3200 CL16 SNIPER X SXF 패키지,100000.0,https://prod.danawa.com/info/?pcode=5931842&cate=112752,G.SKILL,5931842,//img.danawa.com/prod_img/500000/842/931/img/5931842_1.jpg?shrink=330:*&_v=20200821132110,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,실버/그레이,0,,201803,
G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,179000.0,https://prod.danawa.com/info/?pcode=7029706&cate=112752,G.SKILL,7029706,//img.danawa.com/prod_img/500000/706/029/img/7029706_1.jpg?shrink=330:*&_v=20200821132109,DDR4,16,3200MHz (PC4-25600),CL14-14-14-34,2,,1.0,0,1,골드,1,RGB,201901,
G.SKILL DDR4-3200 CL16 TRIDENT ZSK 패키지,64000.0,https://prod.danawa.com/info/?pcode=4589170&cate=112752,G.SKILL,4589170,//img.danawa.com/prod_img/500000/170/589/img/4589170_1.jpg?shrink=330:*&_v=20200821132145,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,실버/그레이,0,,201610,
GeIL DDR4-3600 CL18-22-22 SUPER LUCE RGB Sync 블랙 패키지,,https://prod.danawa.com/info/?pcode=14613242&cate=112752,GeIL,14613242,//img.danawa.com/prod_img/500000/242/613/img/14613242_1.jpg?shrink=330:*&_v=20210629150224,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,블랙,1,RGB,202106,
G.SKILL DDR4-3200 CL16 SNIPER X SXK 패키지,59360.0,https://prod.danawa.com/info/?pcode=5933915&cate=112752,G.SKILL,5933915,//img.danawa.com/prod_img/500000/915/933/img/5933915_1.jpg?shrink=330:*&_v=20200821132110,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,실버/그레이,0,,201803,
GeIL DDR5-8000 CL38 EVO V RGB White 패키지,500000.0,https://prod.danawa.com/info/?pcode=19176851&cate=112752,GeIL,19176851,//img.danawa.com/prod_img/500000/851/176/img/19176851_1.jpg?shrink=330:*&_v=20230329180048,DDR5,32,8000MHz (PC5-64000),CL38-48-48-100,2,2.0,2.0,0,1,화이트,1,RGB,202302,
TeamGroup T-Force DDR4-4000 CL18 XCALIBUR PG RGB 패키지 서린,182990.0,https://prod.danawa.com/info/?pcode=7659601&cate=112752,TeamGroup T-Force,7659601,//img.danawa.com/prod_img/500000/601/659/img/7659601_1.jpg?shrink=330:*&_v=20210310111907,DDR4,16,4000MHz (PC4-32000),CL18-20-20-44,2,,1.0,0,1,블랙,1,RGB,201904,
G.SKILL DDR4-3200 CL16 TRIDENT ZSW 패키지,99000.0,https://prod.danawa.com/info/?pcode=4589455&cate=112752,G.SKILL,4589455,//img.danawa.com/prod_img/500000/455/589/img/4589455_1.jpg?shrink=330:*&_v=20200821132145,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,실버/그레이,0,,201610,
TeamGroup T-Force DDR5-5600 CL36 Delta RGB TUF 패키지 서린,147770.0,https://prod.danawa.com/info/?pcode=18597488&cate=112752,TeamGroup,18597488,//img.danawa.com/prod_img/500000/488/597/img/18597488_1.jpg?shrink=330:*&_v=20221227090951,DDR5,32,5600MHz (PC5-44800),CL36-36-36-76,2,2.0,2.0,1,1,블랙,1,RGB,202212,
GeIL DDR5-6400 CL38 EVO V RGB White 패키지,190000.0,https://prod.danawa.com/info/?pcode=18420014&cate=112752,GeIL,18420014,//img.danawa.com/prod_img/500000/014/420/img/18420014_1.jpg?shrink=330:*&_v=20221205093636,DDR5,32,6400MHz (PC5-51200),CL38-40-40-82,2,2.0,2.0,0,1,화이트,1,RGB,202212,
G.SKILL DDR4-3600 CL14 TRIDENT Z RGB A 패키지,219000.0,https://prod.danawa.com/info/?pcode=17389553&cate=112752,G.SKILL,17389553,//img.danawa.com/prod_img/500000/553/389/img/17389553_1.jpg?shrink=330:*&_v=20220704173554,DDR4,16,3600MHz (PC4-28800),CL14-14-14-34,2,,1.0,0,1,블랙,1,RGB,202207,
G.SKILL DDR4-4000 CL16 TRIDENT Z ROYAL 골드 패키지,500000.0,https://prod.danawa.com/info/?pcode=14219087&cate=112752,G.SKILL,14219087,//img.danawa.com/prod_img/500000/087/219/img/14219087_1.jpg?shrink=330:*&_v=20210518145334,DDR4,32,4000MHz (PC4-32000),CL16-16-16-36,2,,1.0,0,1,골드,1,RGB,202105,
